"ngram"	"n"
"万年青"	1
"万点"	1
"万绿丛中"	1
"万般"	1
"三个月"	1
"三代"	1
"三位"	1
"三倍"	1
"三六"	1
"三十而立"	1
"三千"	1
"三叉骨"	1
"三口"	1
"三句"	1
"三国"	1
"三季"	1
"三指"	1
"三支"	1
"三星"	1
"三更半夜"	1
"三毛"	1
"三秒"	1
"三角形"	1
"三足鼎立"	1
"三里"	1
"三重"	1
"三顾茅庐"	1
"三餐"	1
"上下其手"	1
"上世纪"	1
"上书"	1
"上位"	1
"上前"	1
"上升"	1
"上午"	1
"上吊自杀"	1
"上天"	1
"上手"	1
"上树"	1
"上海"	1
"上涨"	1
"上游"	1
"上线"	1
"上街"	1
"上身"	1
"上过"	1
"下了"	1
"下册"	1
"下午"	1
"下午茶"	1
"下场"	1
"下妻"	1
"下手"	1
"下期"	1
"下田"	1
"下笔成章"	1
"下诏"	1
"下课"	1
"下车"	1
"不一"	1
"不乏"	1
"不二"	1
"不以"	1
"不便"	1
"不停地"	1
"不光是"	1
"不全"	1
"不出来"	1
"不利"	1
"不加"	1
"不务正业"	1
"不可能"	1
"不在家"	1
"不在意"	1
"不外借"	1
"不失"	1
"不好意思"	1
"不孕"	1
"不孝"	1
"不学"	1
"不定"	1
"不寻常"	1
"不就"	1
"不平"	1
"不当"	1
"不急"	1
"不悦"	1
"不想"	1
"不愁"	1
"不愧为"	1
"不慌不忙"	1
"不打"	1
"不掉"	1
"不改"	1
"不时之需"	1
"不明"	1
"不朽"	1
"不死心"	1
"不满"	1
"不然"	1
"不甘"	1
"不由"	1
"不由得"	1
"不畏"	1
"不白之冤"	1
"不相上下"	1
"不省人事"	1
"不看"	1
"不禁"	1
"不精"	1
"不经"	1
"不绝"	1
"不美"	1
"不耐"	1
"不耐烦"	1
"不胜"	1
"不苟"	1
"不落"	1
"不行"	1
"不行了"	1
"不该"	1
"不调"	1
"不逊于"	1
"不通"	1
"不遑多让"	1
"不锈钢"	1
"不雅"	1
"不需"	1
"不需要"	1
"丑态毕露"	1
"专程"	1
"且看"	1
"且行"	1
"世外"	1
"世外桃源"	1
"世尊"	1
"世界中"	1
"世界屋脊"	1
"东东"	1
"东京"	1
"东南"	1
"东汉"	1
"东阿"	1
"丝毫"	1
"丝路"	1
"丞相"	1
"丢弃"	1
"丢脸"	1
"两叶"	1
"两国"	1
"两圆"	1
"两广"	1
"两棵"	1
"两者"	1
"两胎"	1
"严峻"	1
"严格"	1
"个体"	1
"个别"	1
"中也"	1
"中元节"	1
"中午"	1
"中原"	1
"中学"	1
"中有"	1
"中欧"	1
"中野"	1
"中间"	1
"中餐"	1
"丰厚"	1
"丰满"	1
"临产"	1
"丶"	1
"丹桂"	1
"丹药"	1
"为伴"	1
"为何不"	1
"为佳"	1
"为我"	1
"为止"	1
"为难"	1
"主体"	1
"主席"	1
"主意"	1
"主要是"	1
"主题"	1
"主食"	1
"丽"	1
"举动"	1
"举案齐眉"	1
"举起"	1
"乃生"	1
"久久"	1
"义务"	1
"之初"	1
"之友"	1
"之地"	1
"之外"	1
"乌有"	1
"乌来"	1
"乏"	1
"乏味"	1
"乐子"	1
"乐观"	1
"乖乖"	1
"乘"	1
"乙"	1
"九九"	1
"九九八十一"	1
"九五"	1
"九十"	1
"九千"	1
"九块"	1
"九岁"	1
"九月"	1
"九死一生"	1
"九洲"	1
"九牛"	1
"九百"	1
"乞巧"	1
"也不会"	1
"也不能"	1
"也会有"	1
"也像"	1
"也想"	1
"也许会"	1
"习以为常"	1
"习性"	1
"乡土气"	1
"乡情"	1
"书写"	1
"书画"	1
"书签"	1
"书记"	1
"买东西"	1
"买买"	1
"买卖"	1
"买过"	1
"乱动"	1
"乱跳"	1
"乳糖"	1
"了三"	1
"争分夺秒"	1
"事事"	1
"事先"	1
"二八"	1
"二姐"	1
"二季"	1
"二次"	1
"二者"	1
"二首"	1
"二龙"	1
"于是就"	1
"亏本"	1
"云层"	1
"互生"	1
"五位"	1
"五十"	1
"五只"	1
"五叶"	1
"五块钱"	1
"五天"	1
"五层"	1
"五年"	1
"五日"	1
"五百"	1
"五碗"	1
"五米"	1
"五花八门"	1
"五角形"	1
"五音"	1
"五颗"	1
"井底之蛙"	1
"井水"	1
"些小"	1
"交加"	1
"交往"	1
"交界"	1
"交通工具"	1
"产物"	1
"享年"	1
"京城"	1
"亮了"	1
"亮度"	1
"亲切"	1
"亲手"	1
"亲自动手"	1
"亳"	1
"亵玩"	1
"人在江湖"	1
"人士"	1
"人大"	1
"人头"	1
"人手"	1
"人望"	1
"人群中"	1
"人间仙境"	1
"人际"	1
"什麼"	1
"仅次于"	1
"仆人"	1
"仇"	1
"今晚"	1
"介意"	1
"仍有"	1
"仍能"	1
"从头"	1
"从而"	1
"仓颉"	1
"他想"	1
"仙丹"	1
"仙术"	1
"代人"	1
"代入"	1
"代名词"	1
"代言人"	1
"代购"	1
"代赭"	1
"以便"	1
"以免"	1
"以外"	1
"以往"	1
"以求"	1
"以逸待劳"	1
"仨"	1
"仪表堂堂"	1
"仰慕"	1
"任性"	1
"任由"	1
"企业"	1
"伊"	1
"伊始"	1
"伍子胥"	1
"伐"	1
"伐木"	1
"休眠"	1
"休闲"	1
"众人"	1
"众志成城"	1
"优惠"	1
"优秀"	1
"优美"	1
"优良"	1
"伙"	1
"会员"	1
"会对"	1
"会说"	1
"伞兵"	1
"传下来"	1
"传授"	1
"传来"	1
"传达"	1
"传遍"	1
"传道"	1
"伤心"	1
"伦"	1
"伪军"	1
"伪科学"	1
"伯仲"	1
"伯特"	1
"伴随"	1
"伸向"	1
"伸手"	1
"位置"	1
"低价"	1
"低到"	1
"低头"	1
"住在"	1
"佐料"	1
"体会到"	1
"体力"	1
"体系"	1
"体质"	1
"体面"	1
"体魄"	1
"何处"	1
"何曾"	1
"余下"	1
"佛法"	1
"佛祖"	1
"佛陀"	1
"作业"	1
"作坊"	1
"作弊"	1
"作文"	1
"作物"	1
"作画"	1
"你找"	1
"佳人"	1
"使命感"	1
"使然"	1
"來了"	1
"例外"	1
"侏"	1
"依"	1
"依依"	1
"依靠"	1
"侵"	1
"侵占"	1
"侵略"	1
"便便"	1
"便可"	1
"便有"	1
"便饭"	1
"俊"	1
"保不住"	1
"保佑"	1
"保健"	1
"保密"	1
"保留"	1
"保险"	1
"保驾"	1
"信仰"	1
"信任"	1
"信号"	1
"信心"	1
"修养"	1
"修理工"	1
"修缮"	1
"修行"	1
"修补"	1
"俯下"	1
"俯瞰"	1
"俯身"	1
"俱全"	1
"倒了"	1
"倒闭"	1
"倒霉"	1
"倚"	1
"借个"	1
"借助"	1
"倭"	1
"倾注"	1
"偃"	1
"假发"	1
"假意"	1
"假药"	1
"假装"	1
"偏了"	1
"偏偏"	1
"偏心"	1
"偏见"	1
"做呕"	1
"做媒"	1
"做完"	1
"做工"	1
"做起"	1
"停火"	1
"健步如飞"	1
"健身"	1
"健身操"	1
"偶像"	1
"偷喝"	1
"偷拿"	1
"偷走"	1
"催化"	1
"催泪"	1
"催生"	1
"僵尸"	1
"僵硬"	1
"元凶"	1
"元勋"	1
"元素"	1
"兄弟们"	1
"充实"	1
"充足"	1
"先人"	1
"先吃"	1
"先找"	1
"先河"	1
"光亮"	1
"光听"	1
"光大"	1
"光头"	1
"光彩"	1
"光泽"	1
"光洁"	1
"光滑"	1
"光芒"	1
"光顾"	1
"免"	1
"免疫"	1
"兜兜"	1
"入学"	1
"入手"	1
"入狱"	1
"入行"	1
"入院"	1
"入魂"	1
"全书"	1
"全凭"	1
"全力"	1
"全套"	1
"全席"	1
"全文"	1
"全新"	1
"全职"	1
"全能"	1
"全身上下"	1
"全身而退"	1
"全都"	1
"八仙桌"	1
"八代"	1
"八名"	1
"八岁"	1
"八戒"	1
"八节"	1
"八角茴香"	1
"八路军"	1
"八道"	1
"公一"	1
"公堂"	1
"公安局"	1
"公布"	1
"公平"	1
"公文"	1
"公益"	1
"六两"	1
"六十"	1
"六斤"	1
"六通"	1
"共存"	1
"共生"	1
"共用"	1
"共舞"	1
"关羽"	1
"关联"	1
"兴国"	1
"兴安"	1
"兵临城下"	1
"兵法"	1
"其为"	1
"其次"	1
"典型"	1
"典范"	1
"典雅"	1
"养媳"	1
"养家"	1
"养起来"	1
"兼用"	1
"内在"	1
"内心"	1
"内服"	1
"内涵"	1
"内省"	1
"内蒙"	1
"再不"	1
"再出"	1
"再好"	1
"再把"	1
"再读"	1
"再过"	1
"再进"	1
"再造"	1
"冒充"	1
"冒出来"	1
"冒牌"	1
"冗长"	1
"写下"	1
"写下去"	1
"写在"	1
"写成"	1
"写照"	1
"写过"	1
"农事"	1
"农作物"	1
"冠军"	1
"冠绝"	1
"冤"	1
"冤家"	1
"冤魂"	1
"冥界"	1
"冬眠"	1
"冬草"	1
"冬藏"	1
"冯"	1
"冰上"	1
"冰凉"	1
"冰块"	1
"冰山"	1
"冰岛"	1
"冲破"	1
"冲进"	1
"冲锋"	1
"决心"	1
"冷冻"	1
"冷门"	1
"冷饮"	1
"冻得"	1
"净化"	1
"凄凉"	1
"凄惨"	1
"凉伞"	1
"凉凉"	1
"凉拌"	1
"凉水"	1
"凉糕"	1
"凉风"	1
"凌晨"	1
"减少"	1
"凝结"	1
"几件事"	1
"几千元"	1
"几斤"	1
"几时"	1
"几枝"	1
"几点"	1
"几番"	1
"几米"	1
"几缕"	1
"几趟"	1
"凤仙"	1
"凤爪"	1
"凤雏"	1
"凳子"	1
"凶"	1
"凶悍"	1
"凶狠"	1
"凸起"	1
"出世"	1
"出于"	1
"出产"	1
"出价"	1
"出售"	1
"出国"	1
"出奇"	1
"出版"	1
"出租"	1
"出芽"	1
"出血"	1
"出货"	1
"出阁"	1
"击败"	1
"凿出"	1
"刀具"	1
"刀口"	1
"刀尖"	1
"刀山"	1
"刀柄"	1
"刀法"	1
"分别"	1
"分成"	1
"分析"	1
"分毫"	1
"分泌物"	1
"分清"	1
"分离"	1
"分秒"	1
"分解"	1
"分配"	1
"分隔"	1
"切碎"	1
"切莫"	1
"切记"	1
"列传"	1
"刘宋"	1
"刘裕"	1
"刘邦"	1
"刚柔并济"	1
"创举"	1
"创伤"	1
"创意"	1
"创纪录"	1
"初一"	1
"初二"	1
"初夏"	1
"初衷"	1
"删减"	1
"刨"	1
"利润"	1
"别去"	1
"别在"	1
"别拿"	1
"别有用心"	1
"别离"	1
"别致"	1
"别过来"	1
"刬"	1
"刮取"	1
"刮痧"	1
"刮风"	1
"到处都"	1
"到家"	1
"到晚"	1
"到来"	1
"制服"	1
"制造"	1
"刷子"	1
"刹那"	1
"刺客"	1
"刺激"	1
"刺猬"	1
"刺穿"	1
"刺绣"	1
"刺身"	1
"刺鼻"	1
"刻成"	1
"刻画"	1
"刽子手"	1
"削"	1
"削发为僧"	1
"前半段"	1
"前往"	1
"前所未有"	1
"前提"	1
"前科"	1
"前菜"	1
"前辈"	1
"前进"	1
"前途"	1
"剑拔弩张"	1
"剔"	1
"剔透"	1
"剥下"	1
"剧情"	1
"剩饭"	1
"剪成"	1
"剪断"	1
"副"	1
"剿"	1
"劈到"	1
"劈开"	1
"劈成"	1
"力争"	1
"力尽"	1
"力气"	1
"劝说"	1
"办理"	1
"功利"	1
"功力"	1
"功德"	1
"功能"	1
"加上"	1
"加了"	1
"加工品"	1
"加持"	1
"加速"	1
"加长"	1
"务"	1
"动人"	1
"动机"	1
"动脉"	1
"励"	1
"勃勃"	1
"勇敢"	1
"勒索"	1
"募捐"	1
"勾搭"	1
"匀"	1
"包包"	1
"包容性"	1
"包袱"	1
"匆忙"	1
"化成"	1
"化肥"	1
"化解"	1
"北半球"	1
"北大"	1
"北宋"	1
"北极"	1
"北部"	1
"北面"	1
"匪"	1
"匪夷所思"	1
"匮"	1
"医用"	1
"医疗"	1
"匾"	1
"十万个"	1
"十位"	1
"十克"	1
"十四"	1
"十多"	1
"十斤"	1
"十方"	1
"十辆"	1
"千人"	1
"千伏"	1
"千佛洞"	1
"千家"	1
"千家万户"	1
"千屈菜"	1
"千岛湖"	1
"千差万别"	1
"升级"	1
"半吊子"	1
"半成品"	1
"半截"	1
"半点"	1
"半生不熟"	1
"半路"	1
"华中"	1
"华发"	1
"协"	1
"协会"	1
"单独"	1
"单纯"	1
"卖出去"	1
"南丹"	1
"南国"	1
"南岭"	1
"南橘"	1
"南洋"	1
"南美"	1
"南郭"	1
"博爱"	1
"博览"	1
"卜算"	1
"占"	1
"占为己有"	1
"卡尔"	1
"卤汁"	1
"卦"	1
"卧"	1
"卧床"	1
"卧薪尝胆"	1
"印度"	1
"印染"	1
"危害"	1
"危害性"	1
"即使"	1
"即使是"	1
"即死"	1
"却不能"	1
"卵圆形"	1
"卷子"	1
"卸"	1
"厅堂"	1
"厉"	1
"压力"	1
"压扁"	1
"厌食"	1
"厕"	1
"厚厚的"	1
"厚度"	1
"原则"	1
"原地"	1
"原始森林"	1
"原本"	1
"原本是"	1
"原材料"	1
"原油"	1
"原貌"	1
"厨"	1
"去到"	1
"去壳"	1
"去掉"	1
"去除"	1
"县城"	1
"参与"	1
"参加"	1
"参道"	1
"及其"	1
"友爱"	1
"双亲"	1
"双城"	1
"双手"	1
"双目"	1
"反向"	1
"反派"	1
"反省"	1
"反而是"	1
"反转"	1
"发动"	1
"发回"	1
"发型"	1
"发射"	1
"发愁"	1
"发抖"	1
"发挥"	1
"发散"	1
"发汗"	1
"发烧"	1
"发电"	1
"发疯"	1
"发自"	1
"发起"	1
"发酵"	1
"发霉"	1
"叒"	1
"取悦"	1
"受不了"	1
"受惠"	1
"受灾"	1
"受苦"	1
"变回"	1
"变异"	1
"变得"	1
"变性"	1
"变种"	1
"变红"	1
"变色"	1
"口上"	1
"口口"	1
"口吐"	1
"口吐白沫"	1
"口头"	1
"口碑"	1
"口粮"	1
"口腹"	1
"口舌"	1
"口茶"	1
"古井"	1
"古今"	1
"古墓"	1
"古宅"	1
"古希腊"	1
"古文"	1
"古玩"	1
"古稀"	1
"古董"	1
"古诗"	1
"另一"	1
"另一面"	1
"只不过是"	1
"只做"	1
"只凭"	1
"只想"	1
"只用"	1
"只眼"	1
"只管"	1
"只要有"	1
"只让"	1
"只赚"	1
"只需"	1
"叫了"	1
"叫声"	1
"叫花子"	1
"叫醒"	1
"召唤"	1
"召见"	1
"召集"	1
"叮"	1
"可作"	1
"可在"	1
"可得"	1
"可把"	1
"可救"	1
"可敬"	1
"可曾"	1
"可期"	1
"可用"	1
"可算"	1
"可能性"	1
"可观"	1
"台上"	1
"史书"	1
"史前"	1
"史记"	1
"史诗"	1
"叶丛"	1
"叶木"	1
"叶绿素"	1
"司马迁"	1
"吃亏"	1
"吃人"	1
"吃光"	1
"吃得"	1
"吃得苦中苦"	1
"吃斋念佛"	1
"吃瘪"	1
"吃肉"	1
"吃苦"	1
"吃豆腐"	1
"各不相同"	1
"各样"	1
"吆"	1
"合体"	1
"吉利"	1
"吉林"	1
"吊杆"	1
"吊起来"	1
"同一"	1
"同心"	1
"同志"	1
"同样是"	1
"同行"	1
"同音"	1
"同龄"	1
"名刀"	1
"名副其实"	1
"名声"	1
"名次"	1
"名片"	1
"名牌"	1
"名画"	1
"名词"	1
"后代"	1
"后半段"	1
"后羿"	1
"后辈"	1
"后边"	1
"吐司"	1
"吐血"	1
"向南"	1
"向往"	1
"吓破胆"	1
"吟"	1
"否认"	1
"吨"	1
"含冤"	1
"含蓄"	1
"含辛茹苦"	1
"含量"	1
"听我"	1
"听讲"	1
"吮吸"	1
"启"	1
"启示"	1
"吸收"	1
"吸水"	1
"吸血"	1
"吸金"	1
"吸铁"	1
"吸附"	1
"吹奏"	1
"吹牛"	1
"吻"	1
"告诫"	1
"呕心"	1
"呜"	1
"周围"	1
"周年"	1
"周文王"	1
"周朝"	1
"周边"	1
"味觉"	1
"呻吟"	1
"呼"	1
"呼吸"	1
"呼声"	1
"命案"	1
"和平"	1
"和白"	1
"和睦"	1
"和草"	1
"和蔼"	1
"和谐"	1
"咒"	1
"咖"	1
"咖啡豆"	1
"咩"	1
"咪咪"	1
"咯血"	1
"咳"	1
"咳血"	1
"哀"	1
"哀伤"	1
"品性"	1
"品格"	1
"哄"	1
"哈哈大笑"	1
"哈尼族"	1
"哈萨克"	1
"响亮"	1
"哑"	1
"哒"	1
"哨兵"	1
"哪一"	1
"哪位"	1
"哪能"	1
"哭丧"	1
"哭了"	1
"哭得"	1
"哭泣"	1
"哭笑不得"	1
"哮喘"	1
"哲理"	1
"哼哈二将"	1
"唇膏"	1
"唐僧"	1
"唐太宗"	1
"唯"	1
"唯有"	1
"唱诗班"	1
"唾弃"	1
"唾手可得"	1
"商人"	1
"啤酒"	1
"啧啧"	1
"喂养"	1
"善于"	1
"喉咙痛"	1
"喊"	1
"喜好"	1
"喜马拉雅"	1
"喝上"	1
"喝个"	1
"喝出"	1
"喝茶"	1
"喧哗"	1
"喵"	1
"喽"	1
"嗉"	1
"嗎"	1
"嗓子"	1
"嗮"	1
"嗷"	1
"嗷嗷"	1
"嘉宾"	1
"嘉祥"	1
"嘉靖"	1
"嘎啦"	1
"嘬"	1
"嘴上"	1
"嘴唇"	1
"嘴巴"	1
"嘴硬"	1
"嘿嘿"	1
"器官"	1
"噩梦"	1
"噪"	1
"噶"	1
"囚"	1
"囚犯"	1
"四书五经"	1
"四十"	1
"四十九"	1
"四壁"	1
"四声"	1
"四处寻找"	1
"四次"	1
"四物汤"	1
"四肢"	1
"四面"	1
"回味"	1
"回复"	1
"回春"	1
"回生"	1
"回老家"	1
"回首"	1
"因病"	1
"因素"	1
"园林"	1
"困"	1
"困境"	1
"囱"	1
"围成"	1
"固然"	1
"国事"	1
"国宝级"	1
"国民"	1
"国泰"	1
"国王"	1
"国防"	1
"国难财"	1
"图书"	1
"圆柱"	1
"圆滑"	1
"圆满结束"	1
"圆球"	1
"圆锥"	1
"圈里"	1
"圣人"	1
"圣地"	1
"圣子"	1
"圣洁"	1
"在于"	1
"在做"	1
"在此"	1
"地中海"	1
"地图"	1
"地理"	1
"地盘"	1
"地衣"	1
"地雷"	1
"场景"	1
"均匀"	1
"坏事"	1
"坏蛋"	1
"坐不住"	1
"坐在"	1
"坐牢"	1
"坑道"	1
"块状"	1
"坚实"	1
"坚果"	1
"坝"	1
"坟"	1
"坠"	1
"坳"	1
"垂杨"	1
"垂涎"	1
"垒"	1
"垛"	1
"垣"	1
"垫"	1
"埃及"	1
"埋了"	1
"埋藏"	1
"城中"	1
"城墙"	1
"埔"	1
"基本"	1
"基本功"	1
"堵住"	1
"堵车"	1
"塌"	1
"塑料"	1
"塘"	1
"塞进"	1
"填平"	1
"填补"	1
"墓地"	1
"墙壁上"	1
"增值"	1
"增强"	1
"墨斗"	1
"墩"	1
"士气"	1
"壮丽"	1
"壮年"	1
"壮烈"	1
"壹"	1
"处方"	1
"处的"	1
"备至"	1
"复仇"	1
"外加"	1
"外在"	1
"外用"	1
"外观"	1
"外貌"	1
"多个"	1
"多亏"	1
"多元"	1
"多多少少"	1
"多少个"	1
"多度"	1
"多来"	1
"多用"	1
"多美"	1
"多肉"	1
"多食"	1
"夜盲症"	1
"夜谭"	1
"夜里"	1
"大仙"	1
"大伯"	1
"大体"	1
"大使"	1
"大半"	1
"大厨"	1
"大叔"	1
"大口"	1
"大可不必"	1
"大吉"	1
"大喊"	1
"大坪"	1
"大妈"	1
"大字"	1
"大小"	1
"大展"	1
"大志"	1
"大忙"	1
"大户人家"	1
"大批"	1
"大旱"	1
"大板"	1
"大汉"	1
"大江"	1
"大洋"	1
"大火"	1
"大片"	1
"大牌"	1
"大牢"	1
"大病"	1
"大石"	1
"大禹治水"	1
"大群"	1
"大臣"	1
"大获全胜"	1
"大街"	1
"大街小巷"	1
"大逆不道"	1
"大锅"	1
"大门"	1
"大院"	1
"大雨"	1
"大骂"	1
"大麦"	1
"大麻"	1
"天亮"	1
"天使"	1
"天台山"	1
"天后"	1
"天壤之别"	1
"天工开物"	1
"天性"	1
"天文"	1
"天晴"	1
"天柱"	1
"天涯"	1
"天真"	1
"天竺"	1
"天花粉"	1
"天香"	1
"天黑"	1
"太低"	1
"太后"	1
"太好"	1
"太快"	1
"太晚"	1
"太空"	1
"太苦"	1
"太高"	1
"夫人"	1
"夫妇"	1
"夭折"	1
"失意"	1
"失效"	1
"失落"	1
"头头"	1
"头子"	1
"头晕"	1
"头疼"	1
"头等"	1
"夷"	1
"夸口"	1
"夹杂着"	1
"奄奄一息"	1
"奇人"	1
"奇功"	1
"奇门遁甲"	1
"奈"	1
"奉上"	1
"奋"	1
"奎宁"	1
"奔赴"	1
"奖品"	1
"奖赏"	1
"套上"	1
"套房"	1
"套餐"	1
"奢"	1
"奥"	1
"奥运"	1
"女兵"	1
"女士"	1
"女娲补天"	1
"女婿"	1
"女孩子"	1
"女巫"	1
"女王"	1
"奶瓶"	1
"奸"	1
"好一"	1
"好事"	1
"好似"	1
"好友"	1
"好吧"	1
"好啊"	1
"好帮手"	1
"好文"	1
"好日子"	1
"好消息"	1
"好端端"	1
"好美"	1
"好茶"	1
"好说"	1
"好酷"	1
"如何是好"	1
"如期"	1
"如泥"	1
"如约"	1
"如虎添翼"	1
"妃子"	1
"妇孺皆知"	1
"妖娆"	1
"妖孽"	1
"妙手"	1
"妙方"	1
"妙龄少女"	1
"妩媚"	1
"妮"	1
"姆"	1
"姊妹"	1
"始祖"	1
"姐夫"	1
"姐妹"	1
"姓名"	1
"委蛇"	1
"姜太公钓鱼"	1
"姜汁"	1
"姻"	1
"威"	1
"威名"	1
"娘家"	1
"娥"	1
"娱"	1
"娱乐"	1
"娷"	1
"婆娑"	1
"婚嫁"	1
"婚约"	1
"婢女"	1
"婷婷玉立"	1
"媒人"	1
"媛"	1
"媲美"	1
"嫁人"	1
"嫁出去"	1
"嫁娶"	1
"嫁狗随狗"	1
"嫁过来"	1
"嫉妒"	1
"嫩嫩"	1
"子囊菌"	1
"子守"	1
"子宫"	1
"孕期"	1
"孕育出"	1
"字幕"	1
"孝子"	1
"孝心"	1
"孝敬"	1
"孟获"	1
"孤儿"	1
"孤岛"	1
"孤老"	1
"学徒"	1
"学术"	1
"学者"	1
"学识渊博"	1
"孩童"	1
"孵"	1
"宁安"	1
"宁静"	1
"宇"	1
"安南"	1
"安徽"	1
"安心"	1
"安息"	1
"安息香"	1
"安然"	1
"安逸"	1
"宋"	1
"宋代"	1
"宋徽宗"	1
"宋朝"	1
"完事"	1
"完毕"	1
"宗"	1
"宗丸"	1
"宗旨"	1
"官员"	1
"官场"	1
"定制"	1
"定成"	1
"定期"	1
"宜人"	1
"宝来"	1
"宝珠"	1
"宝箱"	1
"实地"	1
"实惠"	1
"宠"	1
"宠爱"	1
"审美"	1
"客位"	1
"客商"	1
"客家"	1
"客栈"	1
"宣传"	1
"宣泄"	1
"室"	1
"宫殿"	1
"宫闱"	1
"害"	1
"害命"	1
"害死"	1
"宴请"	1
"家仆"	1
"家伙"	1
"家住"	1
"家具"	1
"家境"	1
"家宅"	1
"家宝"	1
"家常"	1
"家庭的"	1
"家用"	1
"家道中落"	1
"家长"	1
"容貌"	1
"宿根草"	1
"寂寞"	1
"寄生虫"	1
"密切"	1
"密封"	1
"富婆"	1
"富有"	1
"富豪"	1
"富贵病"	1
"寒天"	1
"寒气"	1
"寒潮"	1
"寒酸"	1
"察"	1
"寡"	1
"寡妇"	1
"寥寥无几"	1
"对战"	1
"对方"	1
"对立"	1
"对联"	1
"寺"	1
"寺庙"	1
"寻求"	1
"寻觅"	1
"导尿"	1
"导弹"	1
"寿山"	1
"封印"	1
"封闭"	1
"射去"	1
"射箭"	1
"小偷"	1
"小册子"	1
"小叔子"	1
"小命"	1
"小型"	1
"小姑"	1
"小姑娘"	1
"小子"	1
"小学生"	1
"小心翼翼"	1
"小林"	1
"小柴"	1
"小树"	1
"小桃"	1
"小沼"	1
"小站"	1
"小米"	1
"小粒"	1
"小菜"	1
"小虫子"	1
"小蛇"	1
"小蜜蜂"	1
"小贩"	1
"小金"	1
"小香"	1
"少林"	1
"少欲"	1
"少量"	1
"尓"	1
"尖锐"	1
"尘封"	1
"尚"	1
"尚未"	1
"就做"	1
"就叫"	1
"就地取材"	1
"就怕"	1
"就此"	1
"就爱"	1
"就走"	1
"尼泊尔"	1
"尽力"	1
"尽善尽美"	1
"尽头"	1
"尽情"	1
"尽量"	1
"尿液"	1
"局部"	1
"层出不穷"	1
"层层"	1
"居"	1
"居住"	1
"居高不下"	1
"屈"	1
"屈原"	1
"屋子"	1
"屋瓦"	1
"屋顶"	1
"屏幕"	1
"屏蔽"	1
"展"	1
"属性"	1
"屠刀"	1
"山南"	1
"山崖"	1
"山崩"	1
"山民"	1
"山沟"	1
"山猫"	1
"山珍海味"	1
"山神"	1
"山芋"	1
"山花"	1
"山苞"	1
"山茶"	1
"山葡萄"	1
"山路"	1
"屹"	1
"岀"	1
"岁岁年年"	1
"岂"	1
"岩壁"	1
"岩浆"	1
"岸"	1
"峥嵘"	1
"峨"	1
"峨眉"	1
"峰"	1
"崎"	1
"崭新"	1
"嵊"	1
"嵌"	1
"巍峨"	1
"川西"	1
"工业"	1
"工人"	1
"工夫"	1
"工程"	1
"工资"	1
"工钱"	1
"左"	1
"左撇子"	1
"巧手"	1
"巨型"	1
"巨无霸"	1
"巨木"	1
"巨蟒"	1
"巨额"	1
"巫术"	1
"差不多"	1
"差别"	1
"己经"	1
"巴山"	1
"巴巴"	1
"巴拉"	1
"巴西"	1
"巴黎"	1
"布依族"	1
"布偶"	1
"布施"	1
"布鞋"	1
"希特勒"	1
"帖"	1
"帝位"	1
"帝国"	1
"带个"	1
"带回去"	1
"带坏"	1
"席地而坐"	1
"帮工"	1
"常人"	1
"常喝"	1
"常在"	1
"常州"	1
"常春藤"	1
"常有"	1
"常服"	1
"常规"	1
"帽子"	1
"幅"	1
"干掉"	1
"干果"	1
"干枯"	1
"平反"	1
"平和"	1
"平定"	1
"平常"	1
"平淡"	1
"平米"	1
"平衡"	1
"年俗"	1
"年内"	1
"年幼"	1
"年终"	1
"年老体衰"	1
"年老力衰"	1
"年迈"	1
"并存"	1
"并称"	1
"并非"	1
"幻想"	1
"幼儿"	1
"幼子"	1
"幼年"	1
"幼芽"	1
"幽灵"	1
"广大"	1
"庄"	1
"庆祝"	1
"庇护"	1
"床上"	1
"床单"	1
"床板"	1
"庐"	1
"库存"	1
"应对"	1
"应当"	1
"底部"	1
"庖丁"	1
"庙里"	1
"庞"	1
"废物"	1
"度假"	1
"度量衡"	1
"康复"	1
"庸医"	1
"廉洁"	1
"建国"	1
"建立"	1
"建筑"	1
"建言"	1
"开创"	1
"开头"	1
"开工"	1
"开心果"	1
"开成"	1
"开朗"	1
"开玩笑"	1
"开药方"	1
"开课"	1
"开锅"	1
"弃官"	1
"引出"	1
"引水"	1
"引路"	1
"引领"	1
"弟"	1
"张三"	1
"张口"	1
"张开"	1
"张牙舞爪"	1
"张飞"	1
"弥勒"	1
"弥漫"	1
"弩箭"	1
"弯刀"	1
"弹壳"	1
"弹弓"	1
"强健"	1
"强制"	1
"强弱"	1
"强调"	1
"强迫"	1
"弼"	1
"归于"	1
"归属"	1
"当今"	1
"当天"	1
"当季"	1
"当心"	1
"当然"	1
"当过"	1
"录音"	1
"形如"	1
"形容"	1
"彩排"	1
"彪形大汉"	1
"彰显"	1
"影子"	1
"彼得"	1
"往返"	1
"往里"	1
"征兵"	1
"征求"	1
"待到"	1
"很低"	1
"很可惜"	1
"很可能"	1
"很想"	1
"很短"	1
"律"	1
"徐光启"	1
"徐志摩"	1
"得一"	1
"得过"	1
"得道"	1
"徘徊"	1
"微不足道"	1
"微微"	1
"微末"	1
"微观"	1
"微雨"	1
"德行"	1
"心上人"	1
"心头"	1
"心寒"	1
"心心相印"	1
"心想"	1
"心有余悸"	1
