"ngram"	"n"
"草 识 百草"	11
"药 不要 采"	11
"药 人 乡村"	11
"药 王 孙"	11
"补 中 药材"	11
"视频 动画 解说"	11
"解说 国产 老"	11
"解说 非 遗传"	11
"计划 2024 微光"	11
"计划 非 遗传"	11
"认识 一下 但是"	11
"评论 区 告诉"	11
"识 百草 野生"	11
"说 中医 中药"	11
"车 前 子"	11
"过 吗 三"	11
"还 记得 吗"	11
"这 是 什么"	11
"这个 三 农"	11
"道地 药材 之"	11
"都是 宝 中草药"	11
"采 药 不要"	11
"采 这个 三"	11
"野生植物 中 药材"	11
"野生植物 大 山里"	11
"野生植物 常见 的"	11
"音 生活 日记"	11
"马 兜 铃"	11
"龙 牙 草"	11
"一 植物 中草药"	10
"一 植物 采"	10
"不 认识 三"	10
"不 认识 记录"	10
"个 有意思 的"	10
"中 药材 寻找"	10
"中 药材 我的"	10
"中医 动画 老"	10
"中医 文化 中医"	10
"中草药 在 野外"	10
"中药 中 药材"	10
"中药 科普 中"	10
"中药 科普 中草药"	10
"人 我的 乡村"	10
"你 见过 几"	10
"你 认识 哪些"	10
"你 还 认识"	10
"你 那里 有"	10
"你们 那 有"	10
"养 生 科普"	10
"农 乡村 守"	10
"农 人 中草药"	10
"几 种 植物"	10
"别 不 认识"	10
"动画 动画 怀旧"	10
"动画 国产 老"	10
"区 我们 一起"	10
"千万 别 不"	10
"历史 悠久 的"	10
"原来 这 才是"	10
"古人 的 智慧"	10
"古籍 守 护"	10
"吃 过 没有"	10
"吃 过的 朋友"	10
"哪 种 植物"	10
"四 宝 之一"	10
"回来 植物 科普"	10
"大家 认识 一下"	10
"大自然 的 气息"	10
"它是 什么 吗"	10
"寻找 古籍 守"	10
"少 一眼 的"	10
"屠 呦 呦"	10
"山 货 上"	10
"常见 的 野菜"	10
"年 新 农"	10
"张 仲 景"	10
"怀旧 动画 原创"	10
"我在 抖 音"	10
"手艺 人 纪录"	10
"手艺 涨 知识"	10
"把 它 当"	10
"摘 点 回家"	10
"文化 纪录 片"	10
"无 杂草 认识"	10
"是 一种 古老"	10
"是 什么 植物"	10
"是好 风光 dou"	10
"有 你 认识"	10
"有 几 种"	10
"有 吗 中草药"	10
"有意思 的 地方"	10
"杠 板 归"	10
"植物 你 都"	10
"植物 你们 认识"	10
"植物 科普 dou"	10
"楮 实 子"	10
"现在 越来越 少了"	10
"甜 地 丁"	10
"生 之道 滋"	10
"生态 植物 科普"	10
"百草 抖 音"	10
"的 中药 名"	10
"的 四 味"	10
"的 故事 新"	10
"的 植物 之一"	10
"看看 有 你"	10
"知识 大 作战"	10
"知识 识 百草"	10
"知道 这 是"	10
"磨 盘 草"	10
"种 三 农"	10
"科普 植物 科普"	10
"老 房子 的"	10
"老 鹳 草"	10
"肉 苁 蓉"	10
"草 为什么 叫"	10
"草 植物 你"	10
"药材 你 知道"	10
"药材 寻找 1000"	10
"药材 我的 乡村"	10
"蛇 床 子"	10
"见过 吗 三"	10
"见过 吗 新"	10
"见过 的 吗"	10
"解说 传统 文化"	10
"认识 记录 大"	10
"评论 区 我们"	10
"识 百草 抖"	10
"货 上 头条"	10
"货 山 货"	10
"贵 药材 采"	10
"贼 贼 猫"	10
"过 吗 新"	10
"遇见 就 挖"	10
"都 认识 那些"	10
"音 学 知识"	10
"风光 dou 来"	10
"馈赠 乡村 守"	10
"2023 你的 家乡"	9
"2023 农村 生活"	9
"2024 农村 生活"	9
"2024 抖 音"	9
"yao 一起来 认识"	9
"一 植物 寒假"	9
"一眼 的 老"	9
"一种 很有 价值"	9
"一起 分享 给"	9
"一起来 看看 吧"	9
"三月 茵 陈"	9
"上 小 故事"	9
"下 传统 文化"	9
"不 料 却"	9
"不 认识 的"	9
"不起眼 的 植物"	9
"世界 植物 科普"	9
"东方 睡 叶"	9
"中 草 你"	9
"中 药材 吗"	9
"中 药材 看看"	9
"中医 中 医药"	9
"中草药 一 中药"	9
"中草药 一日 一"	9
"中草药 乡村 生活"	9
"中药 趣味 知识"	9
"之道 中 药材"	9
"乡村 生活 新"	9
"人 2024 农村"	9
"人物 故事 中医"	9
"什么 样 的"	9
"今天 教 大家"	9
"传统 手艺 涨"	9
"伸 筋 草"	9
"你 见过 它"	9
"你们 认识 它"	9
"你们 那里 叫"	9
"农村 常见 中草药"	9
"农村 很 常见"	9
"动 漫 解说"	9
"动画 动画 小"	9
"动画 解说 原创"	9
"助力 三 农"	9
"区 告诉 我"	9
"区 说说看 植物"	9
"十 味 中草药"	9
"博 落 回"	9
"可以 分享 在"	9
"可以 吃 吗"	9
"吃 过 这种"	9
"同时 代 的"	9
"名字 呢 中草药"	9
"吗 dou 来"	9
"吗 中草药 三"	9
"吗 乡村 生活"	9
"吗 它 就是"	9
"哪些 呢 中"	9
"啥 样 新"	9
"四 块 瓦"	9
"回忆 山林 小"	9
"回来 我的 乡村"	9
"地方 新 农"	9
"大自然 的 美"	9
"它 价值 的"	9
"它 吗 中草药"	9
"它 采 收回"	9
"实在 是 太"	9
"山 货 山"	9
"山 货 赶"	9
"山林 小 猎人"	9
"已经 很 难"	9
"很高 的 价值"	9
"恐龙 同时 代"	9
"您 还 知道"	9
"房子 的 回忆"	9
"承 传统 手艺"	9
"故事 中草药 科普"	9
"是 个 好"	9
"是 中药 中"	9
"是 怎么 来"	9
"最 常见 的"	9
"有 吃 过的"	9
"有 的 地方"	9
"本草 本草 中国"	9
"样 新 农"	9
"桑 叶 茶"	9
"植物 吗 我的"	9
"植物 吗 抖"	9
"植物 科普 名"	9
"植物 科普 记录"	9
"气息 和 美景"	9
"江 边 一碗"	9
"洞 大 开"	9
"涨 知识 纪录"	9
"点 回家 我的"	9
"熟悉 的 中草药"	9
"爱 吃 的"	9
"狗 尾巴 草"	9
"独特 的 价值"	9
"珍贵 的 三味"	9
"生 之道 中"	9
"生活 山 货"	9
"用 它 来"	9
"百草 嵩 医"	9
"百草 野生 药材"	9
"的 三大 特点"	9
"的 中草药 乡村"	9
"的 吗 大自然"	9
"的 地方 新"	9
"的 年轻 人"	9
"的 我的 乡村"	9
"的 朋友 可以"	9
"的 植物 却"	9
"的 植物 科普"	9
"的 气息 和"	9
"的 神奇 植物"	9
"知识 科普 野生植物"	9
"知识 纪录 片"	9
"知道 吗 村里"	9
"科普 dou 来"	9
"科普 一下 中"	9
"科普 草药 科普"	9
"童年 回忆 山林"	9
"终于 找到 了"	9
"脑 洞 大"	9
"自然 植物 科普"	9
"花 一日 一"	9
"草 为什么 又"	9
"草 大自然 的"	9
"草 西瓜 知识"	9
"药 人 大自然"	9
"药材 上 你"	9
"药材 下 你"	9
"药材 记录 真实"	9
"菜 又 叫"	9
"薏 苡 仁"	9
"要 认识 下"	9
"解说 原创 视频"	9
"计划 2023 你的"	9
"计划 2023 农村"	9
"计划 2024 抖"	9
"记录 我的 生活"	9
"记得 小 时候"	9
"识 百草 嵩"	9
"识 百草 懂得"	9
"货 赶 山"	9
"路边 不起眼 的"	9
"边 一碗 水"	9
"这 就是 大名鼎鼎"	9
"这些 中 草"	9
"这些 中 药材"	9
"这些 植物 你"	9
"遇到 就 挖"	9
"遇见 就 摘"	9
"遗传 承 老"	9
"都 认识 哪些"	9
"都是 宝 这些"	9
"野菜 新 农"	9
"野菜 春天 的"	9
"金 毛 狗"	9
"长 什么 样子"	9
"集 市 上"	9
"音 热点 宝"	9
"食 同源 的"	9
"高手 在 民间"	9
"鸡 内 金粉"	9
"龙 胆 草"	9
"2022 年 新"	8
"3 味 中草药"	8
"一 世界 植物"	8
"一下 支持 三"	8
"一起 享受 大自然"	8
"上 你 还"	8
"中 医药 抖"	8
"中 药材 一"	8
"中 药材 二"	8
"中医 健康 养"	8
"中华 九大 仙草"	8
"中国 涨 知识"	8
"中草药 全民 学"	8
"中草药 千万 别"	8
"中草药 常见 的"	8
"中草药 本草 中国"	8
"中草药 纪录 片"	8
"中药 中 医药"	8
"之 称 的"	8
"之道 滋 补"	8
"九死 还魂 草"	8
"也有 这种 植物"	8
"乡 愁 记忆"	8
"乡村 振兴 dou"	8
"乡野 识 百草"	8
"了 抖 音"	8
"五 鼠 国产"	8
"享受 大自然 的"	8
"人 嵩 医"	8
"人 记录 三"	8
"他们 是 怎么"	8
"仙 灵 脾"	8
"价值 极 高"	8
"价值 植物 科普"	8
"传统 文化 涨"	8
"你 了解 它"	8
"你 学会 了"	8
"你 见过 的"	8
"你们 那里 还有"	8
"你们 都 认识"	8
"健康 科普 一下"	8
"其它 的 叫"	8
"农 人 植物"	8
"几 种 识"	8
"动画 动画 推荐"	8
"动画 脑 洞"	8
"勾 儿 茶"	8
"医药 抖 音"	8
"原 生态 野生植物"	8
"又 被 称为"	8
"叶 你 了解"	8
"叶 你 知道"	8
"叶 天 士"	8
"名 贵 中"	8
"吗 国学 文化"	8
"听说 过 吗"	8
"呢 新 农"	8
"味 中 药材"	8
"回家 农村 生活"	8
"国产 动画 福"	8
"国学 小 故事"	8
"土 茯苓 的"	8
"垂 序 商"	8
"处理 的 我的"	8
"大家 快 来"	8
"妙 招 抖"	8
"它 什么 呢"	8
"它 抖 音"	8
"它的 名字 吗"	8
"宝 中草药 中"	8
"家乡 也有 这种"	8
"家乡 还有 吗"	8
"小 猎人 动画"	8
"就 知道 了"	8
"属 多年生 草本植物"	8
"山 茵 陈"	8
"常见 中草药 你"	8
"干 新 农"	8
"序 商 陆"	8
"当 柴 烧"	8
"很高 的 应用"	8
"怎样 处理 的"	8
"懂 它 价值"	8
"懂得 都是 宝"	8
"扶持 计划 野生植物"	8
"抖 音 原创"	8
"抖 音 青少年"	8
"护 人 大"	8
"招 抖 音"	8
"振兴 dou 行动"	8
"故事 科普 中"	8
"文化 传承 中医"	8
"文化 传统 文化"	8
"文化 健康 养"	8
"是 怎样 处理"	8
"晒 干 新"	8
"最 古老 的"	8
"最贵 的 一种"	8
"本草 中国 涨"	8
"村里 人 喜欢"	8
"村里 人 常常"	8
"板 蓝 根"	8
"枣 芽 酸"	8
"树 皂 角"	8
"根 入 药"	8
"植物 一定 要"	8
"植物 中药 本草"	8
"植物 你 一定"	8
"植物 你 还"	8
"植物 吗 中草药"	8
"植物 科普 乡村"	8
"植物 科普 嵩山"	8
"植物 科普 草药"	8
"植物 科普 药"	8
"植物 科普 野生植物"	8
"植物 龙 葵"	8
"水晶 小 萝卜"	8
"涨 知识 传统"	8
"灯 芯 草"	8
"炮制 纪录 片"	8
"点 回家 农村"	8
"片 解说 本草"	8
"猎人 动画 脑"	8
"猕 猴 桃"	8
"璀璨 科学 星"	8
"生 之道 中医"	8
"生 科普 一下"	8
"生态 乡村 生活"	8
"由来 故事 新"	8
"百草 懂得 都是"	8
"百草 新 农"	8
"的 传说 典故"	8
"的 植物 你们"	8
"的 植物 它"	8
"的 植物 有"	8
"的 草本植物 你"	8
"的 酸 枣"	8
"的 馈赠 中药"	8
"的 馈赠 科普"	8
"相信 很多 人"	8
"知识 传统 文化"	8
"知识 科普 中药"	8
"知道 吗 乡村"	8
"神农 本草 经"	8
"种 中草药 你"	8
"种 植物 你"	8
"种 识 百草"	8
"科 全 草"	8
"科普 一下 故事"	8
"科普 中草药 中"	8
"科普 中草药 材"	8
"科普 中草药 知识"	8
"科普 趣味 本草"	8
"科普 野生 药材"	8
"纯 天然 中药"	8
"美食 推荐 官"	8
"自然 识 百草"	8
"苦 楝 子"	8
"茵 陈 茵"	8
"草 村里 人"	8
"药 人 中草药"	8
"药 人 药材"	8
"药材 你 还"	8
"药材 你的 家乡"	8
"见到 的 中草药"	8
"见过 它 吗"	8
"角 树 皂"	8
"计划 2022 植物"	8
"计划 2023 中医"	8
"计划 2023 大"	8
"计划 三 农"	8
"计划 大自然 的"	8
"认识 一下 三"	8
"认识 一下 支持"	8
"认识 全是 宝"	8
"认识 吗 识"	8
"认识 的 植物"	8
"认识 那些 吧"	8
"识 百草 你"	8
"识 百草 新"	8
"路边 的 草"	8
"还 记得 它们"	8
"这个 视频 有点"	8
"那 有 吗"	8
"那里 叫 什么"	8
"那里 有 这种"	8
"都 见过 几"	8
"采 收回 来"	8
"野外 探险 寻找"	8
"野生植物 植物 科普"	8
"金 果 榄"	8
"金 线 莲"	8
"长 什么 样"	8
"陈 茵 陈"	8
"音 自然 识"	8
"马 蜂 窝"	8
"鬼 箭 羽"	8
"黄帝 内 经"	8
"2022 植物 科普"	7
"2023 优质 农"	7
"2023 大 山里"	7
"921 好物 节"	7
"一 植物 一花"	7
"一 植物 神奇"	7
"一味 中 药材"	7
"一定 要 了解"	7
"一起 认识 一下"	7
"三 农 三"	7
"上 热门 中草药"	7
"下去 传承 下去"	7
"不为 人 知的"	7
"中 医药 传承"	7
"中 药材 有"	7
"中医 文化 科普"	7
"中草药 中草药 植物"	7
"中草药 支持 三"	7
"中草药 知识 中"	7
"中草药 知识 识"	7
"中草药 野生 药材"	7
"中药 本草 中国"	7
"中药 本草 本草"	7
"中药 科普 药"	7
"也有 人 叫"	7
"乡村 常见 的"	7
"乡村 生活 dou"	7
"乡村 生活 中药"	7
"了解 多少 呢"	7
"二 你 还"	7
"产品 农村 生活"	7
"产品 大自然 的"	7
"人 抖出 家乡"	7
"人 计划 三"	7
"人 计划 大自然"	7
"人 遇到 就"	7
"人 都 不知道"	7
"今天 就 带"	7
"价值 吗 评论"	7
"价值 的 中"	7
"价值 的 人"	7
"会 把 它"	7
"传承 下去 传承"	7
"传统 中医 文化"	7
"传递 正 能量"	7
"你 见过 这种"	7
"你 还 能"	7
"你 那边 有"	7
"你们 小 时候"	7
"你们 认识 了"	7
"你的 家乡 管"	7
"健康 文化 知识"	7
"全国 中 医药"	7
"农 产品 农村"	7
"农 产品 大自然"	7
"农 人 嵩"	7
"分享 大自然 的"	7
"创作 者 伙伴"	7
"别的 叫 法"	7
"动画 动 漫"	7
"动画 动画 动画"	7
"动画 动画 福"	7
"动画 原创 视频"	7
"医药 健康 文化"	7
"医药 文化 小"	7
"千万 三 农"	7
"又 叫 土"	7
"双 肾 草"	7
"只 可惜 现在"	7
"叫 什么 名"	7
"叫 皂 角"	7
"可以 用 来"	7
"吃 过 没"	7
"吃掉 春天 原创"	7
"名 贵 中草药"	7
"吗 你 知道"	7
"吗 你 还"	7
"吗 家乡 野"	7
"吗 山 货"	7
"吗 看看 村里"	7
"吗 神奇 植物"	7
"呢 中草药 识"	7
"呢 中药 科普"	7
"呢 我的 乡村"	7
"呢 评论 区"	7
"味 中草药 植物"	7
"哈哈 大自然 的"	7
"回忆 国产 动画"	7
"在 树 上"	7
"处理 的 广东"	7
"大 戟 科"	7
"大家 见过 吗"	7
"大家 都 见过"	7
"天然 中药 科普"	7
"好 书 分享"	7
"好多人 吃 过"	7
"子 的 故事"	7
"它 吗 大自然"	7
"它 吗 植物"	7
"它 结 的"	7
"宝 之一 的"	7
"实 拍 50"	7
"家乡 有 几"	7
"家乡 都有 吗"	7
"小 时候 都"	7
"就 带 大家"	7
"属 抖 音"	7
"属 的 一种"	7
"山 货 土特产"	7
"山 货 好"	7
"常用 的 中"	7
"很多 老 铁"	7
"怀旧 动画 经典"	7
"怎么 叫 它"	7
"您 知道 吗"	7
"我 找到 了"	7
"我们 这边 叫"	7
"才是 真正 的"	7
"承 老 手艺"	7
"抖 音 921"	7
"护 人 一日"	7
"护 人 我的"	7
"拍 50 种"	7
"故事 怀旧 动画"	7
"文化 知识 大"	7
"旋 覆 花"	7
"无 闲 草"	7
"时候 吃 过"	7
"时候 经常 见到"	7
"春天 原创 国"	7
"是 两 种"	7
"暑期 知识 大"	7
"最多 的 植物"	7
"有 什么 用"	7
"有 没有 你"	7
"本草 一日 一"	7
"杂草 认识 全是"	7
"果实 入 药"	7
"根 山 茵"	7
"植物 一日 一"	7
"植物 一花 一"	7
"植物 中草药 植物"	7
"植物 乡村 守"	7
"植物 吗 三"	7
"植物 吗 采"	7
"植物 嵩 医"	7
"植物 科普 中药"	7
"植物 科普 常见"	7
"植物 野生 药材"	7
"每天 分享 知识"	7
"每天 更新 故事"	7
"毛 慈 菇"	7
"没有 吃 过"	7
"没有 大自然 的"	7
"涨 知识 中"	7
"涨 知识 中药"	7
"涨 知识 抖"	7
"深处 自然 美山"	7
"清水 秀 好"	7
"源头 好 货"	7
"满 满 的"	7
"点 回来 我的"	7
"热门 中草药 植物"	7
"煮 水 喝"	7
"片 解说 美食"	7
"现在 已经 很"	7
"现场 实 拍"	7
"生活 dou 来"	7
"生活 美食 分享"	7
"生活 野生 药材"	7
"用 它 做的"	7
"用 来 煮"	7
"画 纪录 片"	7
"百 千万 三"	7
"百步 还阳 丹"	7
"百草 中草药 知识"	7
"的 一种 多年生"	7
"的 三 个"	7
"的 广东 dou"	7
"的 本草 你"	7
"的 植物 你的"	7
"的 植物 大家"	7
"的 植物 抖"	7
"的 老 铁"	7
"的 非 遗传"	7
"的 馈赠 采"	7
"的是 哪 种"	7
"知识 大 赛"	7
"知识 植物 科普"	7
"知识 科普 中草药"	7
"知道 吗 农村"	7
"碎 补 三"	7
"秀 好 风光"	7
"秋 梨 膏"	7
"种 不同 的"	7
"种 中草药 看看"	7
"种 农村 常见"	7
"科普 乡村 生活"	7
"科普 知识 分享"	7
"秦岭 山区 的"	7
"童年 动画 老"	7
"竹 节 参"	7
"等 你的 家乡"	7
"经常 进 山"	7
"美山 清水 秀"	7
"美食 分享 野菜"	7
"美食 创作 人"	7
"老 根 山"	7
"者 伙伴 计划"	7
"肾 精 草"	7
"背后 的 故事"	7
"自然 美山 清水"	7
"芸 香 科"	7
"苘 麻 又"	7
"茜 草 科"	7
"草 也 叫"	7
"草 我的 乡村"	7
"草 植物 你们"	7
"草 遇见 就"	7
"荠 菜 煮"	7
"药材 图片 大全"	7
"药材 大 山里"	7
"药材 收购 记录"	7
"药材 科普 中"	7
"药材 纯 天然"	7
"菜 村里 人"	7
"菜 煮 鸡蛋"	7
"补 三 农"	7
"补养 生 食材"	7
"要 认识 它"	7
"见过 吗 大自然"	7
"见过 没有 三"	7
"视频 有点 料"	7
"视频 采 药"	7
"计划 2023 优质"	7
"认识 吗 它"	7
"认识 吗 村里"	7
"记录 视频 植物"	7
"记录 视频 采"	7
"识 百草 山"	7
"说说看 植物 科普"	7
"贵 中 药材"	7
"贵 药材 植物"	7
"身边 的 小朋友"	7
"辣 蓼 草"	7
"达 人 记录"	7
"过 几 种"	7
"过 吗 乡村"	7
"过 吗 你的"	7
"过 吗 植物"	7
"过的 朋友 吗"	7
"还 知道 它"	7
"还 能 这样"	7
"这 是 一个"	7
"遇到 就 会"	7
"遇到 这种 植物"	7
"遗传 承 竹"	7
"那里 还有 吗"	7
"野生 中 草"	7
"野菜 摘 野菜"	7
"野菜 美食 分享"	7
"金 线 吊"	7
"铁 皮 石斛"	7
"音 921 好物"	7
"音 原创 动"	7
"音 双 11"	7
"音 美食 创作"	7
"音 美食 推荐"	7
"馈赠 野生 菌"	7
"鸡 头 米"	7
"黄 花地 丁"	7
"黄 鹌 菜"	7
"黄精 大自然 的"	7
"鼠 国产 动画"	7
"12 好物 狂欢"	6
"2021 抖 音"	6
"2023 中 药材"	6
"3 个 小"	6
"618 好物 节"	6
"一 口气 看完"	6
"一 植物 三"	6
"一 植物 嵩"	6
"一下 吧 植物"	6
"一下 大自然 的"	6
"一下 植物 科普"	6
"一定 没 见过"	6
"一定 要 看到"	6
"一把 伞 南"	6
"一种 多年生 草本"	6
"一种 常见 的"	6
"一般人 不知道 是"	6
"三 农 dou"	6
"三味 中草药 植物"	6
"上 传统 文化"	6
"上 千年 的"	6
"上山 去 采"	6
"下 你 还"	6
"不知道 你们 吃"	6
"不知道 是 什么"	6
"世界 一日 一"	6
"两 种 不同"	6
"两 面 针"	6
"中 医药 dou"	6
"中 药材 大"	6
"中 药材 收购"	6
"中 药材 药材"	6
"中 药材 野生植物"	6
"中医 中药 养"	6
"中医 文化 三"	6
"中医 文化 大自然"	6
"中草药 一起来 认识"	6
"中草药 嵩 医"	6
"中草药 纯 天然"	6
"中药 本草 大"	6
"中药 炮制 纪录"	6
"中药 科普 养"	6
"中药 科普 趣味"	6
"中药 纪录 片"	6
"乌 纱 帽"	6
"乡村 生活 抖"	6
"了 动画 解说"	6
"了 国学 文化"	6
"了 大自然 的"	6
"了 植物 科普"	6
"二 中药 科普"	6
"人 中 药材"	6
"人 到 中"	6
"人 可以 上山"	6
"人 小 时候"	6
"人 要 的"	6
"人 都 吃"	6
"什么 价值 吗"	6
"价 比 黄金"	6
"价值 你的 家乡"	6
"价值 吗 植物"	6
"价值 很高 的"	6
"价格 涨 到"	6
"伞 南 星"	6
"传承 传统 文化"	6
"传统 文化 纪录"	6
"余 粮 黄精"	6
"你 一定 没"	6
"你 知道 多少"	6
"你 能 叫出"	6
"你 那里 又"	6
"你们 了解 它"	6
"你们 有 没有"	6
"你们 那边 叫"	6
"你有 吃 过"	6
"你的 家乡 也有"	6
"你的 家乡 都有"	6
"保温 杯 里"	6
"儿 时 记忆"	6
"入 小学 课本"	6
"养 生 养"	6
"养 生 小"	6
"写 入 小学"	6
"农 dou 来"	6
"农 发展 新"	6
"农 野生植物 大"	6
"农村 生活 优质"	6
"农村 生活 农村"	6
"农村 生活 山"	6
"农村 野菜 摘"	6
"农村 随 处"	6
"几 种 三"	6
"几 种 乡村"	6
"刘 寄 奴"	6
"到 中 年"	6
"到 离谱 的"	6
"制作 过程 涨"	6
"动画 关注 我"	6
"动画 明白 最深"	6
"动画 片 原创"	6
"医药 dou 小"	6
"医药 文化 传承"	6
"原 生态 新"	6
"原 生态 野生"	6
"参 你的 家乡"	6
"参 又 叫"	6
"参 山 货"	6
"参 识 百草"	6
"又 叫 金"	6
"又 名 野"	6
"发展 新 农"	6
"古怪 的 地方"	6
"叫 什么 呢"	6
"叫 它 呢"	6
"叫出 它的 名字"	6
"可 入 药"	6
"可以 上山 去"	6
"可以 泡 酒"	6
"可惜 现在 越来越"	6
"叶 下 珠"	6
"吃 过 但"	6
"吃 过 几"	6
"吃 过 这个"	6
"合 欢 花"	6
"吗 中草药 植物"	6
"吗 你 家乡"	6
"吗 叫 它"	6
"吗 小 时候"	6
"吗 都 叫"	6
"吗 非 遗传"	6
"吧 传统 文化"	6
"听 名字 就"	6
"听 过 但"	6
"和 土 茯苓"	6
"和 我 一样"	6
"哦 大自然 的"	6
"哦 抖 音"	6
"哪 都要 好好"	6
"哪里 寻找 古籍"	6
"喀 西 茄"	6
"土 大黄 又"	6
"土 黄 连"	6
"在 哪 都要"	6
"在 哪里 寻找"	6
"在 石头 上"	6
"地 丁 又"	6
"地 苦 胆"	6
"地 骨 皮"	6
"地方 抖 音"	6
"基地 抖 音"	6
"处处 有 中医"	6
"处理 的 dou"	6
"多 母 苦"	6
"大 开 眼界"	6
"大 补 的"	6
"大 赛 生活"	6
"大家 都 吃"	6
"好物 推荐 三"	6
"好物 狂欢 季"	6
"如果 在 野外"	6
"子 中 药材"	6
"子 大 山里"	6
"子 抖 音"	6
"子 新 农"	6
"学 中药 趣味"	6
"它 被 称为"	6
"家乡 都 叫"	6
"寻找 珍贵 的"	6
"小 时候 有"	6
"小 时候 用"	6
"小 黄 姜"	6
"就是 传说 中的"	6
"山 货 三"	6
"山 货 出村"	6
"山 货 抖"	6
"山 里面 寻找"	6
"山 里面 找"	6
